data,tmedia,tmin,tmax
2023-06-11,22.0,18.0,27.0
2023-06-12,22.0,17.0,28.0
2023-06-13,21.0,17.0,25.0
2023-06-14,20.0,17.0,26.0
2023-06-15,21.0,18.0,26.0
2023-06-16,23.0,16.0,28.0
2023-06-17,23.0,15.0,29.0
2023-06-18,24.0,18.0,28.0
2023-06-19,24.0,18.0,29.0
2023-06-20,25.0,18.0,30.0
2023-06-21,27.0,20.0,32.0
2023-06-22,27.0,20.0,34.0
2023-06-23,25.0,22.0,29.0
2023-06-24,25.0,22.0,30.0
2023-06-25,25.0,19.0,30.0
2023-06-26,25.0,19.0,31.0
2023-06-27,26.0,20.0,30.0
2023-06-28,25.0,19.0,29.0
2023-06-29,25.0,22.0,29.0
2023-06-30,25.0,22.0,28.0
2023-07-01,23.0,21.0,26.0
2023-07-02,24.0,19.0,28.0
2023-07-03,24.0,21.0,28.0
2023-07-04,25.0,19.0,28.0
2023-07-05,26.0,21.0,31.0
2023-07-06,26.0,20.0,31.0
2023-07-07,27.0,20.0,32.0
2023-07-08,28.0,23.0,34.0
2023-07-09,29.0,23.0,34.0
2023-07-10,29.0,22.0,36.0
2023-07-11,30.0,23.0,35.0
2023-07-12,30.0,23.0,34.0
2023-07-13,30.0,27.0,33.0
2023-07-14,28.0,23.0,32.0
2023-07-15,28.0,23.0,32.0
2023-07-16,30.0,23.0,35.0
2023-07-17,30.0,23.0,38.0
2023-07-18,30.0,23.0,40.0
2023-07-19,31.0,25.0,37.0
2023-07-20,29.0,24.0,35.0
2023-07-21,31.0,26.0,35.0
2023-07-22,29.0,26.0,33.0
2023-07-23,29.0,24.0,35.0
2023-07-24,32.0,25.0,37.0
2023-07-25,31.0,24.0,35.0
2023-07-26,26.0,22.0,29.0
2023-07-27,25.0,19.0,30.0
2023-07-28,26.0,19.0,31.0
2023-07-29,26.0,19.0,31.0
2023-07-30,27.0,23.0,32.0
2023-07-31,28.0,22.0,33.0
2023-08-01,26.0,22.0,30.0
2023-08-02,27.0,22.0,32.0
2023-08-03,27.0,23.0,32.0
2023-08-04,25.0,19.0,31.0
2023-08-05,21.0,18.0,23.0
2023-08-06,23.0,18.0,27.0
2023-08-07,24.0,20.0,27.0
2023-08-08,24.0,18.0,29.0
2023-08-09,23.0,17.0,28.0
2023-08-10,23.0,17.0,31.0
2023-08-11,26.0,19.0,32.0
2023-08-12,25.0,19.0,31.0
2023-08-13,26.0,19.0,31.0
2023-08-14,25.0,19.0,31.0
2023-08-15,25.0,19.0,30.0
2023-08-16,26.0,22.0,32.0
2023-08-17,27.0,22.0,34.0
2023-08-18,28.0,22.0,35.0
2023-08-19,29.0,22.0,35.0
2023-08-20,29.0,24.0,36.0
2023-08-21,30.0,23.0,38.0
2023-08-22,30.0,25.0,36.0
2023-08-23,30.0,24.0,37.0
2023-08-24,30.0,24.0,37.0
2023-08-25,30.0,23.0,36.0
2023-08-26,29.0,22.0,35.0
2023-08-27,29.0,22.0,35.0
2023-08-28,25.0,20.0,31.0
2023-08-29,20.0,17.0,23.0
2023-08-30,20.0,17.0,25.0
2023-08-31,22.0,18.0,26.0
2023-09-01,23.0,18.0,28.0
2023-09-02,24.0,18.0,30.0
2023-09-03,25.0,19.0,31.0
2023-09-04,26.0,21.0,31.0
2023-09-05,24.0,18.0,30.0
2023-09-06,24.0,18.0,30.0
2023-09-07,26.0,19.0,32.0
2023-09-08,26.0,20.0,32.0
2023-09-09,25.0,19.0,31.0
2023-09-10,25.0,20.0,32.0
2023-09-11,25.0,19.0,32.0
2023-09-12,24.0,17.0,31.0
2023-09-13,24.0,18.0,30.0
2023-09-14,25.0,21.0,29.0
2023-09-15,24.0,21.0,30.0
2023-09-16,24.0,19.0,28.0
2023-09-17,25.0,19.0,31.0
2023-09-18,26.0,20.0,32.0
2023-09-19,25.0,20.0,30.0
2023-09-20,24.0,20.0,27.0
2023-09-21,25.0,21.0,28.0
2023-09-22,25.0,23.0,28.0
2023-09-23,21.0,19.0,25.0
2023-09-24,19.0,14.0,25.0
2023-09-25,20.0,14.0,25.0
2023-09-26,23.0,16.0,30.0
2023-09-27,23.0,17.0,30.0
2023-09-28,22.0,17.0,29.0
2023-09-29,22.0,17.0,29.0
2023-09-30,22.0,15.0,28.0
2023-10-01,22.0,15.0,29.0
2023-10-02,22.0,16.0,28.0
2023-10-03,22.0,16.0,30.0
2023-10-04,21.0,16.0,28.0
2023-10-05,22.0,19.0,26.0
2023-10-06,21.0,16.0,27.0
2023-10-07,22.0,16.0,28.0
2023-10-08,21.0,15.0,29.0
2023-10-09,22.0,16.0,31.0
2023-10-10,22.0,15.0,31.0
2023-10-11,21.0,15.0,29.0
2023-10-12,21.0,15.0,29.0
2023-10-13,21.0,15.0,28.0
2023-10-14,21.0,15.0,26.0
2023-10-15,22.0,20.0,25.0
2023-10-16,19.0,16.0,24.0
2023-10-17,18.0,14.0,24.0
2023-10-18,20.0,16.0,22.0
2023-10-19,23.0,18.0,26.0
2023-10-20,25.0,22.0,27.0
2023-10-21,19.0,17.0,23.0
2023-10-22,20.0,17.0,23.0
2023-10-23,19.0,13.0,24.0
2023-10-24,20.0,16.0,24.0
2023-10-25,20.0,18.0,23.0
2023-10-26,20.0,17.0,22.0
2023-10-27,21.0,19.0,22.0
2023-10-28,20.0,17.0,22.0
2023-10-29,20.0,15.0,24.0
2023-10-30,23.0,17.0,27.0
2023-10-31,19.0,16.0,22.0
2023-11-01,15.0,13.0,20.0
2023-11-02,18.0,13.0,20.0
2023-11-03,16.0,13.0,21.0
2023-11-04,15.0,12.0,18.0
2023-11-05,18.0,16.0,21.0
2023-11-06,17.0,14.0,20.0
2023-11-07,16.0,14.0,18.0
2023-11-08,14.2,10.8,18.2
2023-11-09,13.0,6.0,18.0
2023-11-10,14.0,13.0,16.0
2023-11-11,14.0,11.0,18.0
2023-11-12,15.0,12.0,18.0
2023-11-13,14.0,8.0,21.0
2023-11-14,19.0,17.0,20.0
2023-11-15,18.0,13.0,22.0
2023-11-16,14.0,9.0,19.0
2023-11-17,16.0,12.0,19.0
2023-11-18,11.0,7.0,17.0
2023-11-19,12.0,6.0,17.0
2023-11-20,17.0,14.0,19.0
2023-11-21,16.0,14.0,18.0
2023-11-22,13.0,10.0,17.0
2023-11-23,14.0,10.0,20.0
2023-11-24,13.0,8.0,18.0
2023-11-25,10.0,4.0,14.0
2023-11-26,6.0,0.0,12.0
2023-11-27,11.0,5.0,15.0
2023-11-28,12.0,8.0,16.0
2023-11-29,9.0,3.0,16.0
2023-11-30,15.0,11.0,18.0
2023-12-01,18.0,17.0,21.0
2023-12-02,15.0,12.0,19.0
2023-12-03,11.0,6.0,14.0
2023-12-04,8.0,3.0,12.0
2023-12-05,12.0,9.0,14.0
2023-12-06,8.0,4.0,10.0
2023-12-07,6.0,3.0,11.0
2023-12-08,6.0,0.0,11.0
2023-12-09,9.0,6.0,15.0
2023-12-10,12.0,8.0,16.0
2023-12-11,12.0,6.0,16.0
2023-12-12,15.0,13.0,17.0
2023-12-13,16.0,14.0,18.0
2023-12-14,13.0,10.0,16.0
2023-12-15,11.0,8.0,16.0
2023-12-16,9.0,6.0,14.0
2023-12-17,7.0,2.0,14.0
2023-12-18,6.0,1.0,13.0
2023-12-19,8.0,2.0,16.0
2023-12-20,8.0,4.0,14.0
2023-12-21,9.0,4.0,14.0
2023-12-22,11.0,7.0,16.0
2023-12-23,10.0,4.0,16.0
2023-12-24,13.0,12.0,14.0
2023-12-25,13.0,11.0,14.0
2023-12-26,13.0,9.0,15.0
2023-12-27,11.0,8.0,16.0
2023-12-28,9.0,4.0,14.0
2023-12-29,13.0,10.0,15.0
2023-12-30,13.0,10.0,16.0
2023-12-31,12.0,7.0,16.0
