data,tmedia,tmin,tmax
2021-08-07,24.0,20.0,28.0
2021-08-08,25.0,19.0,30.0
2021-08-09,25.0,17.0,31.0
2021-08-10,25.0,19.0,31.0
2021-08-11,26.0,19.0,33.0
2021-08-12,27.0,20.0,34.0
2021-08-13,29.0,23.0,35.0
2021-08-14,29.0,21.0,35.0
2021-08-15,29.0,22.0,35.0
2021-08-16,26.0,21.0,32.0
2021-08-17,24.0,18.0,30.0
2021-08-18,24.0,20.0,28.0
2021-08-19,24.0,20.0,28.0
2021-08-20,25.0,19.0,30.0
2021-08-21,26.0,19.0,32.0
2021-08-22,26.0,19.0,31.0
2021-08-23,24.0,20.0,29.0
2021-08-24,24.0,18.0,29.0
2021-08-25,22.0,19.0,28.0
2021-08-26,23.0,16.0,30.0
2021-08-27,21.0,18.0,23.0
2021-08-28,21.0,18.0,25.0
2021-08-29,21.0,14.0,26.0
2021-08-30,21.0,17.0,27.0
2021-08-31,21.0,18.0,27.0
2021-09-01,22.0,15.0,28.0
2021-09-02,23.0,17.0,28.0
2021-09-03,22.0,18.0,27.0
2021-09-04,22.0,16.0,28.0
2021-09-05,23.0,16.0,29.0
2021-09-06,24.0,18.0,28.0
2021-09-07,23.0,15.0,28.0
2021-09-08,23.0,19.0,28.0
2021-09-09,23.0,19.0,28.0
2021-09-10,23.0,18.0,28.0
2021-09-11,23.0,19.0,29.0
2021-09-12,21.0,16.0,29.0
2021-09-13,22.0,15.0,30.0
2021-09-14,23.0,16.0,27.0
2021-09-15,23.0,19.0,28.0
2021-09-16,22.0,18.0,27.0
2021-09-17,22.0,19.0,27.0
2021-09-18,22.0,19.0,26.0
2021-09-19,20.0,15.0,23.0
2021-09-20,17.0,12.0,23.0
2021-09-21,18.0,15.0,23.0
2021-09-22,19.0,14.0,24.0
2021-09-23,19.0,14.0,23.0
2021-09-24,19.0,12.0,26.0
2021-09-25,20.0,15.0,24.0
2021-09-26,19.0,16.0,21.0
2021-09-27,19.0,16.0,23.0
2021-09-28,19.0,14.0,25.0
2021-09-29,21.0,17.0,26.0
2021-09-30,19.0,14.0,23.0
2021-10-01,18.0,15.0,23.0
2021-10-02,19.0,16.0,22.0
2021-10-03,18.0,16.0,19.0
2021-10-04,19.0,18.0,20.0
2021-10-05,18.0,16.0,19.0
2021-10-06,15.0,12.0,17.0
2021-10-07,13.0,7.0,21.0
2021-10-08,16.0,12.0,20.0
2021-10-09,15.0,11.0,18.0
2021-10-10,13.0,8.0,17.0
2021-10-11,12.0,6.0,19.0
2021-10-12,12.0,8.0,18.0
2021-10-13,13.0,7.0,18.0
2021-10-14,11.0,7.0,17.0
2021-10-15,11.0,4.0,17.0
2021-10-16,12.0,5.0,18.0
2021-10-17,11.0,6.0,19.0
2021-10-18,11.0,5.0,19.0
2021-10-19,13.0,8.0,19.0
2021-10-20,13.0,8.0,17.0
2021-10-21,14.0,13.0,16.0
2021-10-22,13.0,10.0,19.0
2021-10-23,12.0,9.0,18.0
2021-10-24,12.0,9.0,16.0
2021-10-25,11.0,7.0,14.0
2021-10-26,9.0,4.0,16.0
2021-10-27,11.0,4.0,18.0
2021-10-28,10.0,4.0,17.0
2021-10-29,11.0,5.0,16.0
2021-10-30,11.0,9.0,13.0
2021-10-31,11.0,10.0,13.0
2021-11-01,11.0,9.0,11.0
2021-11-02,9.0,6.0,12.0
2021-11-03,11.0,8.0,12.0
2021-11-04,10.0,7.0,15.0
2021-11-05,8.0,3.0,14.0
2021-11-06,7.0,2.0,14.0
2021-11-07,7.0,1.0,14.0
2021-11-08,8.0,4.0,10.0
2021-11-09,9.0,4.0,12.0
2021-11-10,12.0,10.0,15.0
2021-11-11,12.0,8.0,14.0
2021-11-12,10.0,7.0,15.0
2021-11-13,10.0,8.0,13.0
2021-11-14,11.0,10.0,11.0
2021-11-15,11.0,10.0,13.0
2021-11-16,10.0,8.0,13.0
2021-11-17,10.0,9.0,13.0
2021-11-18,10.0,6.0,15.0
2021-11-19,10.0,9.0,12.0
2021-11-20,8.0,6.0,9.0
2021-11-21,7.0,6.0,9.0
2021-11-22,8.0,7.0,10.0
2021-11-23,10.0,8.0,13.0
2021-11-24,7.0,2.0,11.0
2021-11-25,6.0,6.0,7.0
2021-11-26,7.0,5.0,11.0
2021-11-27,8.0,5.0,10.0
2021-11-28,5.0,1.0,8.0
2021-11-29,6.0,-2.0,10.0
2021-11-30,7.0,1.0,11.0
2021-12-01,5.0,0.0,7.0
2021-12-02,5.0,3.0,9.0
2021-12-03,4.0,0.0,10.0
2021-12-04,2.0,-1.0,5.0
2021-12-05,3.0,-1.0,7.0
2021-12-06,0.0,-3.0,6.0
2021-12-07,2.0,-4.0,8.0
2021-12-08,1.0,1.0,3.0
2021-12-09,2.0,1.0,3.0
2021-12-10,2.0,0.0,3.0
2021-12-11,2.0,-2.0,6.0
2021-12-12,1.0,-4.0,8.0
2021-12-13,4.0,-2.0,11.0
2021-12-14,4.0,-2.0,10.0
2021-12-15,2.0,-1.0,8.0
2021-12-16,0.0,-2.0,4.0
2021-12-17,2.0,-1.0,6.0
2021-12-18,0.0,-1.0,2.0
2021-12-19,0.0,-1.0,4.0
2021-12-20,5.0,-1.0,12.0
2021-12-21,4.0,1.0,7.0
2021-12-22,3.0,-1.0,7.0
2021-12-23,2.0,1.0,5.0
2021-12-24,5.0,4.0,5.0
2021-12-25,5.0,4.0,5.0
2021-12-26,4.0,0.0,7.0
2021-12-27,5.0,3.0,6.0
2021-12-28,6.0,4.0,8.0
2021-12-29,5.0,2.0,7.0
2021-12-30,4.0,4.0,5.0
2021-12-31,3.0,1.0,6.0
