data,tmedia,tmin,tmax
2020-10-25,19.1,16.0,22.4
2020-10-26,18.5,14.8,22.2
2020-10-27,17.4,16.1,18.8
2020-10-28,17.5,15.4,19.7
2020-10-29,18.1,15.9,21.2
2020-10-30,18.0,15.9,20.8
2020-10-31,17.7,15.0,21.2
2020-11-01,17.1,13.7,21.0
2020-11-02,16.6,13.1,20.5
2020-11-03,15.9,12.9,20.0
2020-11-04,16.5,12.2,20.7
2020-11-05,17.7,14.1,21.1
2020-11-06,17.7,14.5,20.6
2020-11-07,16.8,13.7,21.1
2020-11-08,17.2,13.3,20.0
2020-11-09,16.7,13.3,19.8
2020-11-10,16.7,12.3,20.3
2020-11-11,16.1,12.4,20.4
2020-11-12,16.1,11.7,20.4
2020-11-13,16.9,13.4,20.5
2020-11-14,17.1,12.5,22.2
2020-11-15,17.8,15.2,21.4
2020-11-16,18.4,15.3,21.6
2020-11-17,17.5,14.2,19.6
2020-11-18,16.4,13.8,19.3
2020-11-19,16.9,14.9,19.7
2020-11-20,16.8,13.3,20.0
2020-11-21,13.8,10.8,16.3
2020-11-22,14.1,12.5,16.4
2020-11-23,15.1,11.7,18.8
2020-11-24,15.1,13.1,16.8
2020-11-25,14.5,12.5,17.0
2020-11-26,14.8,11.8,18.4
2020-11-27,15.6,12.4,19.0
2020-11-28,17.0,15.0,19.3
2020-11-29,14.7,13.2,17.5
2020-11-30,15.1,13.1,17.9
2020-12-01,15.1,12.9,17.5
2020-12-02,16.2,13.2,19.0
2020-12-03,13.4,12.1,16.1
2020-12-04,13.8,11.1,16.8
2020-12-05,16.6,12.4,20.4
2020-12-06,14.4,12.4,17.2
2020-12-07,13.5,12.3,15.8
2020-12-08,15.1,12.7,17.5
2020-12-09,13.5,12.4,14.8
2020-12-10,12.8,11.1,14.9
2020-12-11,13.9,11.9,16.5
2020-12-12,13.0,10.8,15.8
2020-12-13,13.0,12.1,13.7
2020-12-14,13.5,9.8,16.1
2020-12-15,10.9,7.4,15.4
2020-12-16,12.7,8.2,16.5
2020-12-17,13.6,9.8,16.8
2020-12-18,13.7,10.9,16.8
2020-12-19,12.9,10.1,15.5
2020-12-20,13.2,11.5,15.2
2020-12-21,13.2,10.8,16.7
2020-12-22,13.2,10.6,16.0
2020-12-23,12.6,9.9,16.2
2020-12-24,13.4,9.1,17.6
2020-12-25,15.4,12.8,18.1
2020-12-26,11.2,9.1,15.5
2020-12-27,10.1,8.1,12.0
2020-12-28,12.8,8.4,16.6
2020-12-29,14.6,12.6,17.5
2020-12-30,12.9,11.5,14.6
2020-12-31,11.6,9.3,14.1
